UserID,UserFirstTransaction,Gender,Location,Age,isChurn,TotalPrice,TotalSales,TotalDiscount,UserLastTransaction,UserActiveDays,TotalWeb,TotalMobile,TotalCashPayment,TotalMobilPayment,TotalOnlinePayment,UserLastTransactionDays,Computers & Laptops,Electronic Accessories,Female Fashion,Female Shoes,Hobbies,Indoor Sports,Kitchen Electronics,Male Fashion,Male Shoes,Outdoor Sports,Smart Phones,Smart Watches,Sound Systems,Sport Shoes,TVs and TV Sets
500528309,2015-03-30 00:00:00.000,MALE,TRABZON,22,1,1788.12,20,0,2017-05-18 13:14:39.170,780,0,20,14,6,0,2168,1,1,10,1,0,0,0,0,0,0,1,0,1,0,5
500528617,2016-03-04 00:00:00.000,MALE,IZMIR,43,0,1133.04,18,0,2017-06-19 11:42:41.090,472,0,18,18,0,0,2136,0,1,3,0,0,0,0,0,0,0,0,0,0,3,11
500528892,2012-09-04 00:00:00.000,MALE,KAYSERI,28,0,22.5,1,0,2017-05-13 11:43:40.860,1712,0,1,0,1,0,2173,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500528925,2016-10-17 00:00:00.000,MALE,ANKARA,43,1,363.0,3,0,2017-05-12 16:41:38.210,207,3,0,3,0,0,2174,0,0,0,0,0,0,0,0,2,0,0,0,0,0,1
500529024,2017-04-09 11:32:30.900,MALE,BURSA,49,0,222.0,5,1,2017-06-04 17:28:21.300,56,0,5,5,0,0,2151,0,1,2,0,0,0,0,0,0,0,2,0,0,0,0
500529288,2016-02-09 00:00:00.000,FEMALE,ISTANBUL,37,1,845.8499999999999,15,0,2017-06-01 20:15:50.540,478,0,15,8,7,0,2154,2,2,4,0,0,0,0,0,0,0,1,0,0,6,0
500529321,2011-10-08 00:00:00.000,MALE,BURSA,28,0,1916.7,37,8,2017-06-21 15:14:26.750,2083,2,35,5,11,21,2134,0,0,16,0,0,0,0,0,3,0,0,0,0,15,3
500529871,2011-07-30 00:00:00.000,FEMALE,ESKISEHIR,43,0,2438.28,35,2,2017-06-30 19:09:01.330,2162,17,18,20,10,5,2125,1,0,3,2,0,0,0,5,3,0,6,0,0,5,10
500530058,2016-09-14 00:00:00.000,FEMALE,ADANA,47,1,45.0,1,0,2017-06-29 20:48:36.370,288,0,1,1,0,0,2126,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
500530168,2017-05-21 17:57:50.400,FEMALE,ANTALYA,31,1,104.85,1,0,2017-05-21 17:57:50.400,0,0,1,1,0,0,2165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500530212,2017-02-05 00:00:00.000,FEMALE,ESKISEHIR,47,0,502.2,12,0,2017-06-29 18:38:22.460,144,0,12,12,0,0,2126,0,5,3,0,0,0,0,1,0,0,2,0,1,0,0
500530267,2017-06-27 19:43:37.010,MALE,IZMIR,41,0,110.85,2,0,2017-06-29 20:22:58.230,2,2,0,2,0,0,2126,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
500530366,2017-05-19 19:38:17.840,FEMALE,ANKARA,37,1,58.5,2,0,2017-05-19 19:57:50.300,0,2,0,2,0,0,2167,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
500530410,2017-06-15 15:04:53.580,MALE,ADANA,50,0,114.0,2,0,2017-06-29 12:12:49.380,13,2,0,1,1,0,2126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
500530487,2017-02-08 00:00:00.000,FEMALE,KAYSERI,33,0,57.0,2,0,2017-03-20 21:32:49.800,40,0,2,2,0,0,2227,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
500530520,2013-10-17 00:00:00.000,MALE,ANKARA,34,1,2518.41,27,0,2017-04-19 22:00:15.340,1280,27,0,10,4,13,2197,0,1,3,0,0,0,1,0,7,0,5,0,1,5,4
500531224,2017-06-26 20:31:42.930,MALE,IZMIR,45,0,68.85,1,0,2017-06-26 20:31:42.930,0,1,0,1,0,0,2129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500531279,2012-12-24 00:00:00.000,MALE,ANTALYA,34,0,475.5,15,0,2017-06-30 12:55:54.110,1649,2,13,9,5,1,2125,2,0,4,8,0,0,0,0,0,0,0,0,0,1,0
500531686,2017-06-04 19:44:05.190,FEMALE,ISTANBUL,35,0,36.0,1,0,2017-06-04 19:44:05.190,0,1,0,1,0,0,2151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500531730,2015-05-27 00:00:00.000,MALE,ANKARA,35,0,3105.5999999999995,47,0,2017-06-23 13:29:36.580,758,0,47,18,29,0,2132,1,0,0,0,0,0,4,3,0,0,22,0,0,11,6
500531774,2017-04-23 23:05:56.840,FEMALE,ANKARA,49,1,52.8,1,0,2017-04-23 23:05:56.840,0,0,1,1,0,0,2193,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
500531818,2016-11-03 00:00:00.000,MALE,ADANA,22,1,136.35,2,0,2017-05-27 13:03:56.060,205,2,0,0,1,1,2159,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
500531873,2016-07-04 00:00:00.000,MALE,ISTANBUL,28,0,60.0,2,0,2017-01-26 15:37:32.180,206,2,0,2,0,0,2280,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0
500531895,2016-07-08 00:00:00.000,FEMALE,ISTANBUL,34,0,189.0,2,0,2017-06-16 20:00:00.000,343,2,0,1,1,0,2139,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
500532302,2016-08-21 00:00:00.000,MALE,ADANA,35,0,760.95,10,3,2017-06-28 16:00:56.300,311,10,0,7,3,0,2127,0,0,4,0,0,0,0,0,1,0,4,0,0,0,1
500532335,2014-09-26 00:00:00.000,FEMALE,ESKISEHIR,23,0,3766.0800000000004,84,2,2017-06-19 12:32:27.170,997,0,84,23,61,0,2136,10,1,12,11,0,0,12,0,4,0,1,0,0,20,13
500532401,2011-10-31 00:00:00.000,FEMALE,ESKISEHIR,20,0,778.5,14,0,2017-06-27 19:22:44.000,2066,14,0,10,4,0,2128,0,1,7,1,0,0,0,1,0,0,1,0,0,3,0
500532863,2012-09-16 00:00:00.000,MALE,TRABZON,45,0,10900.11,167,30,2017-06-16 09:30:54.280,1734,0,167,88,20,59,2139,10,12,36,16,0,0,8,2,4,1,22,0,1,21,34
500533127,2016-11-01 00:00:00.000,FEMALE,BURSA,46,1,736.02,15,0,2017-02-25 13:48:45.110,116,15,0,15,0,0,2250,0,0,1,0,0,0,0,0,0,0,1,0,0,13,0
500533149,2015-03-28 00:00:00.000,MALE,BURSA,33,0,509.03999999999996,5,0,2017-01-23 12:04:11.210,667,5,0,4,1,0,2283,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0
500533237,2016-10-24 00:00:00.000,FEMALE,ISTANBUL,36,0,141.0,1,0,2017-02-14 21:57:07.710,113,1,0,1,0,0,2261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500533270,2017-06-11 17:58:52.400,FEMALE,ADANA,40,0,232.35,3,0,2017-06-21 12:09:01.310,9,3,0,3,0,0,2134,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0
500533347,2017-02-27 13:41:54.060,FEMALE,ESKISEHIR,48,1,18.0,1,0,2017-02-28 12:00:00.000,0,1,0,0,0,1,2247,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
500533435,2017-05-13 19:39:26.340,FEMALE,ESKISEHIR,34,1,80.7,1,1,2017-05-13 19:39:26.340,0,0,1,0,0,1,2173,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
500534084,2017-01-03 00:00:00.000,MALE,ISTANBUL,36,1,53.7,1,0,2017-03-27 17:03:26.350,83,1,0,1,0,0,2220,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500534194,2012-12-10 00:00:00.000,FEMALE,ISTANBUL,38,0,899.1300000000001,11,0,2017-06-09 23:42:25.680,1642,2,9,6,3,2,2145,1,0,0,1,0,0,0,0,0,0,5,0,0,2,2
500534205,2017-06-17 16:10:44.210,FEMALE,ANKARA,30,0,305.25,2,0,2017-06-27 20:27:30.690,10,0,2,0,2,0,2128,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
500534227,2014-04-15 00:00:00.000,MALE,ADANA,23,0,50.85,1,0,2017-05-20 17:47:25.930,1131,0,1,0,0,1,2166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500534491,2016-08-24 00:00:00.000,MALE,KAYSERI,27,0,636.3,8,1,2017-04-23 20:38:48.600,242,0,8,6,2,0,2193,0,0,5,0,0,0,0,0,0,0,0,0,0,3,0
500534579,2017-04-08 14:59:48.150,MALE,ANKARA,21,0,66.0,1,0,2017-04-08 14:59:48.150,0,1,0,0,1,0,2208,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
500534645,2017-02-09 22:34:19.200,FEMALE,ISTANBUL,50,0,250.65,2,0,2017-02-27 21:00:18.030,17,2,0,0,2,0,2248,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
500534887,2015-08-20 00:00:00.000,MALE,IZMIR,46,0,224.7,3,0,2017-06-25 10:53:12.180,675,3,0,2,1,0,2130,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1
500534909,2017-05-08 20:20:22.920,FEMALE,IZMIR,47,0,135.0,2,0,2017-06-19 19:25:46.840,41,2,0,0,2,0,2136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
500535283,2017-01-15 00:00:00.000,MALE,KAYSERI,25,0,711.0,15,0,2017-06-11 13:21:01.670,147,5,10,3,10,2,2144,0,1,6,5,0,0,3,0,0,0,0,0,0,0,0
500535459,2017-06-15 12:42:56.230,MALE,ESKISEHIR,20,1,59.85,1,0,2017-06-15 12:42:56.230,0,1,0,0,0,1,2140,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500535701,2016-04-15 00:00:00.000,FEMALE,ADANA,46,1,98.1,1,0,2017-06-26 22:49:54.780,437,1,0,1,0,0,2129,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500535778,2015-08-04 00:00:00.000,FEMALE,BURSA,46,0,4827.3,86,1,2017-06-30 13:15:08.890,696,0,86,18,67,1,2125,1,7,24,0,0,0,0,2,10,0,13,0,0,26,3
500535888,2017-01-04 00:00:00.000,MALE,ISTANBUL,36,0,364.8,6,3,2017-05-17 12:35:39.570,133,6,0,4,0,2,2169,1,0,1,0,0,0,0,0,0,0,1,0,0,2,1
500536988,2017-03-20 16:20:40.770,FEMALE,BURSA,21,0,759.0600000000002,11,0,2017-06-30 15:06:54.900,101,11,0,11,0,0,2125,0,0,1,0,1,0,0,0,2,0,6,0,1,0,0
500537098,2014-03-15 00:00:00.000,MALE,ANTALYA,29,0,125.7,3,0,2017-05-21 13:48:38.510,1163,0,3,2,1,0,2165,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0
500537230,2014-12-04 00:00:00.000,MALE,BURSA,34,1,139.5,3,0,2017-01-30 13:23:35.680,788,0,3,3,0,0,2276,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1
500537307,2013-05-02 00:00:00.000,FEMALE,ISTANBUL,20,0,609.9,17,0,2017-06-23 19:42:06.150,1513,0,17,12,0,5,2132,0,1,5,0,0,0,0,0,2,0,0,0,0,0,9
500537395,2014-09-10 00:00:00.000,FEMALE,ADANA,27,1,36.0,1,0,2017-05-30 16:02:46.250,993,1,0,0,0,1,2156,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
500537879,2016-07-12 00:00:00.000,MALE,TRABZON,28,0,158.1,2,0,2017-06-19 18:32:09.290,342,1,1,0,1,1,2136,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
500537934,2017-02-01 00:00:00.000,MALE,ANKARA,34,1,87.0,1,0,2017-02-01 21:57:14.460,0,0,1,1,0,0,2274,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
500538715,2016-10-11 00:00:00.000,MALE,ADANA,39,1,68.67,1,0,2017-05-11 15:42:52.350,212,0,1,1,0,0,2175,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
500539298,2013-08-24 00:00:00.000,MALE,ESKISEHIR,46,0,947.2500000000001,12,0,2017-06-28 16:16:05.820,1404,0,12,6,2,4,2127,0,0,1,0,0,0,3,0,0,0,2,0,0,2,4
500539716,2017-04-20 15:11:38.930,FEMALE,TRABZON,33,1,33.75,1,0,2017-04-20 15:11:38.930,0,1,0,0,0,1,2196,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500540035,2010-04-12 00:00:00.000,FEMALE,BURSA,24,1,279.0,2,0,2017-01-28 20:22:26.580,2483,2,0,2,0,0,2278,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500540387,2017-01-30 00:00:00.000,MALE,KAYSERI,40,1,80.85,1,0,2017-01-30 15:07:54.650,0,1,0,1,0,0,2276,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
500540706,2017-02-22 19:20:55.450,FEMALE,IZMIR,46,1,198.72,4,0,2017-06-14 22:06:25.610,112,4,0,2,2,0,2141,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0
500540827,2011-09-03 00:00:00.000,MALE,IZMIR,40,0,67.5,2,1,2017-03-07 21:50:44.320,2012,0,2,2,0,0,2240,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0
500541465,2017-05-08 01:11:06.710,FEMALE,BURSA,49,1,50.85,1,0,2017-05-08 01:11:06.710,0,0,1,0,0,1,2178,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500541553,2017-06-23 21:19:58.100,FEMALE,BURSA,36,0,50.7,1,0,2017-06-23 21:19:58.100,0,1,0,0,1,0,2132,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
500541641,2014-10-03 00:00:00.000,FEMALE,ANKARA,25,0,5282.699999999999,93,3,2017-06-19 21:12:54.160,990,0,93,91,1,1,2136,2,35,10,11,0,0,1,0,6,0,0,0,0,15,13
500541993,2017-01-14 00:00:00.000,MALE,KAYSERI,41,1,545.6700000000001,12,2,2017-06-24 11:02:36.460,161,0,12,12,0,0,2131,0,0,1,0,0,0,1,0,1,0,0,0,1,0,8
500542224,2012-07-12 00:00:00.000,FEMALE,ESKISEHIR,28,0,1495.92,24,0,2017-06-05 14:33:20.260,1789,2,22,12,11,1,2150,1,1,3,5,0,0,0,0,0,0,0,0,1,3,10
500542235,2014-09-09 00:00:00.000,MALE,ADANA,42,1,99.0,3,0,2017-03-26 17:25:12.070,929,3,0,0,0,3,2221,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0
500542620,2015-05-11 00:00:00.000,FEMALE,ANKARA,19,0,96.0,3,0,2017-06-05 19:31:00.760,756,0,3,3,0,0,2150,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
500542675,2016-07-18 00:00:00.000,MALE,ISTANBUL,45,0,247.35,9,0,2017-06-06 18:32:34.830,323,8,1,9,0,0,2149,0,2,3,0,0,0,0,0,0,0,3,0,0,0,1
500542763,2017-04-16 11:35:02.890,FEMALE,ESKISEHIR,21,1,30.0,1,0,2017-04-16 11:35:02.890,0,1,0,1,0,0,2200,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
500543236,2017-01-09 00:00:00.000,MALE,BURSA,39,1,39.0,1,0,2017-01-09 12:10:43.440,0,0,1,1,0,0,2297,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500543423,2017-05-27 22:49:29.760,MALE,ANTALYA,23,0,302.1,4,0,2017-06-10 23:44:08.200,14,4,0,4,0,0,2144,0,1,0,0,0,0,0,0,0,0,0,0,0,2,1
500543962,2017-04-22 16:19:05.860,FEMALE,ANKARA,45,0,440.94000000000005,11,0,2017-06-21 13:47:10.480,59,0,11,11,0,0,2134,0,0,8,0,0,0,1,0,0,0,2,0,0,0,0
500544545,2017-03-23 13:36:05.190,MALE,ESKISEHIR,39,1,107.85,2,0,2017-04-13 13:23:22.380,20,2,0,2,0,0,2203,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
500544710,2011-02-05 00:00:00.000,MALE,ANKARA,28,0,221.25,5,0,2017-06-29 22:56:31.150,2336,0,5,4,1,0,2126,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0
500544875,2012-05-14 00:00:00.000,FEMALE,ISTANBUL,45,0,3181.65,54,1,2017-06-27 14:14:20.950,1870,0,54,8,0,46,2128,4,1,16,9,0,0,0,5,0,1,7,0,0,7,4
500544919,2012-03-18 00:00:00.000,FEMALE,ESKISEHIR,34,0,322.92,5,0,2017-05-29 17:13:18.010,1898,5,0,3,2,0,2157,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
500545117,2016-01-31 00:00:00.000,MALE,KAYSERI,40,1,68.85,1,0,2017-04-20 20:13:29.270,445,1,0,0,1,0,2196,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
500545612,2017-06-02 12:55:44.320,MALE,IZMIR,39,0,54.0,2,0,2017-06-05 19:13:06.890,3,0,2,2,0,0,2150,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
500545887,2016-04-25 00:00:00.000,FEMALE,ESKISEHIR,43,0,1866.75,27,0,2017-06-27 10:53:55.770,428,0,27,24,3,0,2128,6,1,3,6,0,0,0,1,0,0,4,0,0,0,6
500545898,2017-05-17 12:32:38.860,MALE,ISTANBUL,24,0,514.35,10,0,2017-06-20 12:40:18.720,34,10,0,10,0,0,2135,0,0,1,0,1,0,0,0,0,0,0,0,1,1,6
500545986,2017-03-18 13:23:36.860,FEMALE,ANTALYA,47,0,861.0,37,0,2017-06-30 17:50:59.220,104,0,37,25,12,0,2125,0,4,30,0,0,0,0,0,0,0,3,0,0,0,0
500546173,2016-12-05 00:00:00.000,FEMALE,TRABZON,31,0,2352.45,25,0,2017-06-21 19:00:17.480,198,25,0,7,18,0,2134,1,1,4,13,0,0,0,0,0,0,0,0,3,1,2
500546525,2017-06-04 18:47:37.550,FEMALE,KAYSERI,23,0,179.82,2,0,2017-06-04 19:00:04.350,0,2,0,1,0,1,2151,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500546547,2015-03-18 00:00:00.000,FEMALE,ANKARA,30,0,2796.0000000000005,68,4,2017-06-30 21:13:09.900,835,0,68,43,19,6,2125,18,2,17,2,0,0,5,0,0,0,1,0,0,4,19
500546701,2015-05-25 00:00:00.000,FEMALE,ISTANBUL,49,0,430.04999999999995,6,0,2017-06-29 18:50:18.150,766,0,6,3,3,0,2126,0,0,1,0,0,0,0,0,3,0,2,0,0,0,0
500547009,2013-11-17 00:00:00.000,FEMALE,KAYSERI,41,0,1926.75,66,3,2017-06-22 17:58:43.810,1313,66,0,38,17,11,2133,2,5,7,15,0,0,7,0,3,0,0,0,0,6,21
500547273,2012-12-27 00:00:00.000,MALE,BURSA,33,0,315.75,6,1,2017-03-19 22:25:55.600,1543,1,5,1,5,0,2228,0,1,1,0,0,0,2,0,0,0,0,0,0,2,0
500548043,2012-10-30 00:00:00.000,MALE,BURSA,43,1,705.9,20,2,2017-06-04 18:26:10.240,1678,20,0,20,0,0,2151,3,4,7,2,0,0,1,0,0,0,1,0,0,1,1
500548109,2014-04-13 00:00:00.000,FEMALE,KAYSERI,44,1,943.98,12,0,2017-05-26 14:51:08.480,1139,3,9,7,3,2,2160,0,0,5,0,0,0,0,0,3,0,3,0,0,1,0
500548175,2016-01-06 00:00:00.000,FEMALE,ANKARA,44,1,21.0,1,0,2017-04-27 17:42:18.060,477,0,1,1,0,0,2189,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500548263,2013-11-03 00:00:00.000,MALE,ANTALYA,22,1,37.5,1,0,2017-05-03 13:30:12.470,1277,1,0,1,0,0,2183,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
500548516,2014-07-12 00:00:00.000,FEMALE,IZMIR,34,0,2768.8500000000004,59,1,2017-06-30 19:16:39.240,1084,48,11,45,13,1,2125,8,9,5,4,0,0,2,0,1,0,23,0,2,2,3
500548692,2014-12-02 00:00:00.000,FEMALE,IZMIR,43,0,1775.595,32,0,2017-06-26 14:56:53.020,937,2,30,32,0,0,2129,0,4,14,1,0,0,0,0,0,1,1,0,1,5,5
500548747,2017-05-12 20:43:16.050,FEMALE,ISTANBUL,39,1,92.25,2,0,2017-05-21 18:07:58.170,8,0,2,2,0,0,2165,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
500549176,2015-06-10 00:00:00.000,FEMALE,ISTANBUL,47,0,381.6,3,0,2017-02-02 15:15:23.740,603,0,3,0,3,0,2273,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
500549462,2017-06-10 20:12:45.800,MALE,ISTANBUL,20,1,99.0,2,0,2017-06-20 19:39:47.240,9,2,0,1,1,0,2135,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
500549539,2017-05-01 12:52:24.580,FEMALE,IZMIR,41,1,28.5,1,0,2017-05-01 12:52:24.580,0,1,0,1,0,0,2185,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500549561,2017-01-27 00:00:00.000,FEMALE,IZMIR,49,0,1590.24,31,31,2017-06-29 10:08:49.650,153,12,19,12,15,4,2126,0,1,10,0,0,0,0,0,1,0,3,0,0,13,3
500550210,2016-12-26 00:00:00.000,MALE,ANKARA,47,1,175.2,3,0,2017-05-06 15:15:13.060,131,3,0,3,0,0,2180,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2
500550760,2016-04-29 00:00:00.000,MALE,ESKISEHIR,45,0,48.75,2,0,2017-03-21 14:40:17.480,326,0,2,2,0,0,2226,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
500550848,2015-03-07 00:00:00.000,MALE,IZMIR,43,1,1859.7,68,7,2017-06-14 12:46:59.230,830,54,14,23,15,30,2141,27,3,4,4,0,0,3,1,0,0,26,0,0,0,0
500550870,2013-06-15 00:00:00.000,MALE,ANTALYA,35,0,677.25,13,2,2017-06-24 18:19:23.910,1470,0,13,9,4,0,2131,0,1,2,2,3,0,1,3,0,0,0,0,0,0,1
500551200,2015-10-29 00:00:00.000,MALE,TRABZON,37,0,272.25,2,0,2017-03-26 16:33:25.170,514,0,2,1,0,1,2221,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500551475,2017-06-26 12:31:38.670,FEMALE,KAYSERI,35,0,31.5,1,0,2017-06-26 12:31:38.670,0,0,1,1,0,0,2129,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
500551596,2012-03-02 00:00:00.000,FEMALE,BURSA,29,0,1555.65,21,0,2017-06-27 19:25:08.910,1943,0,21,0,1,20,2128,0,5,0,2,0,0,0,1,2,0,1,0,0,3,7
500551629,2016-11-24 00:00:00.000,FEMALE,ISTANBUL,23,1,119.4,2,1,2017-01-26 14:21:04.470,63,0,2,0,2,0,2280,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
500552223,2014-11-03 00:00:00.000,FEMALE,ISTANBUL,42,0,184.35,3,1,2017-06-19 14:07:05.610,959,1,2,0,1,2,2136,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
500552245,2017-02-07 00:00:00.000,FEMALE,ESKISEHIR,45,1,285.75,3,0,2017-03-19 21:24:01.850,40,3,0,2,1,0,2228,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1
500552652,2017-01-15 00:00:00.000,MALE,KAYSERI,46,1,99.0,2,0,2017-05-20 20:51:20.110,125,2,0,2,0,0,2166,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
500552674,2013-03-22 00:00:00.000,FEMALE,BURSA,44,1,398.64,5,0,2017-06-05 18:22:33.290,1536,5,0,0,5,0,2150,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0
500552784,2015-09-11 00:00:00.000,MALE,KAYSERI,20,0,1423.65,33,0,2017-06-29 23:31:53.330,657,0,33,16,17,0,2125,0,1,0,8,0,0,10,0,0,0,10,0,0,1,3
500553334,2010-04-23 00:00:00.000,MALE,ANKARA,44,0,928.02,10,0,2017-06-29 13:32:23.800,2624,4,6,4,6,0,2126,0,0,0,0,0,0,0,0,0,0,1,0,1,4,4
500553389,2016-04-26 00:00:00.000,MALE,IZMIR,35,1,101.67,1,0,2017-06-27 15:50:28.380,427,0,1,0,1,0,2128,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
500553499,2016-01-13 00:00:00.000,MALE,ISTANBUL,47,0,444.75,10,0,2017-06-08 12:23:08.070,512,10,0,10,0,0,2147,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0
500553708,2017-03-18 19:11:52.180,FEMALE,ESKISEHIR,36,0,32.85,1,0,2017-03-18 19:11:52.180,0,0,1,0,0,1,2229,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
500553774,2013-12-05 00:00:00.000,MALE,TRABZON,19,0,600.3,24,0,2017-06-21 16:46:33.480,1294,21,3,16,5,3,2134,16,5,1,1,0,0,0,0,0,0,0,0,0,1,0
500553873,2011-11-25 00:00:00.000,FEMALE,KAYSERI,30,1,214.5,2,0,2017-03-30 19:24:35.170,1952,2,0,0,1,1,2217,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
500555182,2016-08-02 00:00:00.000,MALE,TRABZON,37,0,308.37,5,0,2017-06-21 12:16:28.730,323,0,5,2,3,0,2134,0,1,2,1,0,0,0,0,0,0,0,0,0,1,0
500555226,2015-01-12 00:00:00.000,MALE,TRABZON,40,0,1156.0499999999997,20,0,2017-06-23 15:35:32.670,893,18,2,8,12,0,2132,0,0,14,0,0,0,0,0,0,0,0,0,0,6,0
500555468,2015-03-15 00:00:00.000,MALE,BURSA,38,0,3547.2300000000005,42,0,2017-05-18 13:41:11.210,795,0,42,4,7,31,2168,0,0,17,1,0,0,0,1,1,0,9,0,0,10,3
500555512,2010-10-30 00:00:00.000,MALE,KAYSERI,44,0,813.9,8,0,2017-05-09 12:57:55.960,2383,8,0,8,0,0,2177,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0
500555567,2017-05-04 17:12:37.700,MALE,ISTANBUL,29,0,186.6,5,0,2017-06-09 11:31:59.100,35,0,5,5,0,0,2146,0,1,3,0,0,0,0,0,0,0,0,0,0,1,0
500555996,2014-07-12 00:00:00.000,FEMALE,KAYSERI,34,1,810.45,10,1,2017-06-10 17:18:06.140,1064,0,10,0,0,10,2145,0,0,4,1,0,0,0,0,5,0,0,0,0,0,0
500556392,2013-02-22 00:00:00.000,MALE,IZMIR,35,0,68.1,1,0,2017-02-28 21:20:15.850,1467,1,0,0,0,1,2247,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500556601,2016-04-10 00:00:00.000,FEMALE,ANTALYA,31,0,1616.55,16,6,2017-06-23 21:36:36.380,439,0,16,4,5,7,2132,0,0,5,0,0,0,0,0,5,0,0,0,0,6,0
500556667,2015-08-24 00:00:00.000,MALE,ANTALYA,50,1,0.0,1,0,2017-03-28 18:41:42.570,582,1,0,0,0,1,2219,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500556909,2015-06-29 00:00:00.000,FEMALE,BURSA,19,0,1921.5,40,3,2017-06-30 12:06:29.850,732,37,3,13,1,26,2125,2,12,8,1,0,0,0,0,4,0,2,0,0,4,7
500557349,2017-03-16 19:46:22.090,MALE,ISTANBUL,28,1,28.5,1,0,2017-03-16 19:46:22.090,0,0,1,1,0,0,2231,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
500557569,2013-08-31 00:00:00.000,FEMALE,ADANA,47,1,108.0,2,0,2017-03-20 23:18:05.020,1297,2,0,2,0,0,2227,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0
500557646,2014-02-18 00:00:00.000,FEMALE,ISTANBUL,40,1,40.35,1,0,2017-02-02 16:46:34.930,1080,1,0,0,0,1,2273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
